layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
0,106,106,178,0.10110247135162354,0.0020522517152130604,8.372310638427734,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,183,38,184,39,38354,25,384,35,ridges,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,107,107,178,1.3276851177215576,0.032637421041727066,6.913427352905273,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,184,38,185,39,384,25,55427,35,and,:,Road,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,108,108,178,0.2358511984348297,0.0045777056366205215,8.755972862243652,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,185,38,186,39,55427,25,82,35,Road,:,s,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,109,109,178,3.0835137367248535,0.09913623332977295,5.286005973815918,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,186,38,187,39,82,25,13,35,s,:,.,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,110,110,178,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,187,38,188,39,13,25,5045,35,.,:,After,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,111,111,178,0.7584295272827148,0.014310031197965145,9.007180213928223,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,188,38,189,39,5045,25,5116,35,After,:,his,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,112,112,178,0.40463584661483765,0.008341741748154163,8.243693351745605,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,189,38,190,39,5116,25,5215,35,his,:,grad,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,113,113,178,-0.5021904706954956,-0.009390280582010746,9.08874797821045,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,190,38,191,39,5215,25,21716,35,grad,:,uation,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,114,114,178,-0.9024468064308167,-0.017650090157985687,8.68938159942627,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,191,38,192,39,21716,25,246,35,uation,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,115,115,178,2.6010289192199707,0.0693875178694725,6.370566368103027,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,192,38,193,39,246,25,16,35,in,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,116,116,178,-1.5210835933685303,-0.04291384294629097,6.02379035949707,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,193,38,194,39,16,25,23,35,1,:,8,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,117,117,178,3.771216630935669,0.08161952346563339,7.8523850440979,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,194,38,195,39,23,25,16,35,8,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,118,118,178,-1.5210835933685303,-0.04291384294629097,6.02379035949707,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,195,38,196,39,16,25,19,35,1,:,4,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,119,119,178,-0.3884667456150055,-0.00912688672542572,7.233448028564453,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,196,38,197,39,19,25,11,35,4,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,120,120,178,5.182221412658691,0.22244246304035187,3.9592456817626953,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,197,38,198,39,11,25,247,35,",",:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,121,121,178,1.0095446109771729,0.02087303064763546,8.219666481018066,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,198,38,199,39,247,25,3988,35,he,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,122,122,178,1.8940849304199219,0.03911871835589409,8.228657722473145,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,199,38,200,39,3988,25,84311,35,was,:,admitted,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,123,123,178,-0.34237533807754517,-0.009205901995301247,6.320483684539795,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,200,38,201,39,84311,25,4520,35,admitted,:,tot,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,124,124,178,-0.3386761546134949,-0.00641667190939188,8.969927787780762,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,201,38,202,39,4520,25,247,35,tot,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,125,125,178,1.0095446109771729,0.02087303064763546,8.219666481018066,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,202,38,203,39,247,25,10616,35,he,:,Cor,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,126,126,178,2.2557272911071777,0.04092671349644661,9.366857528686523,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,203,38,204,39,10616,25,79,35,Cor,:,p,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,127,127,178,0.954637348651886,0.021483957767486572,7.55158805847168,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,204,38,205,39,79,25,35241,35,p,:,sof,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,128,128,178,-0.06607870757579803,-0.0012876385590061545,8.72131061553955,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,205,38,206,39,35241,25,33,35,sof,:,B,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,129,129,178,0.702910840511322,0.015323127619922161,7.795913219451904,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,206,38,207,39,33,25,38354,35,B,:,ridges,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,130,130,178,0.10110247135162354,0.0020522517152130604,8.372310638427734,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,207,38,208,39,38354,25,384,35,ridges,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,131,131,178,1.3276851177215576,0.032637421041727066,6.913427352905273,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,208,38,209,39,384,25,55427,35,and,:,Road,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,132,132,178,0.2358511984348297,0.0045777056366205215,8.755972862243652,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,209,38,210,39,55427,25,82,35,Road,:,s,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,133,133,178,3.0835137367248535,0.09913623332977295,5.286005973815918,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,210,38,211,39,82,25,13,35,s,:,.,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,134,134,178,4.483673095703125,0.1972450464963913,3.863154172897339,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,211,38,212,39,13,25,14392,35,.,:,During,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,135,135,178,0.4943597912788391,0.009109851904213428,9.222443580627441,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,212,38,213,39,14392,25,9704,35,During,:,hist,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,136,136,178,0.16047757863998413,0.0030347483698278666,8.98681640625,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,213,38,214,39,9704,25,593,35,hist,:,ime,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,137,137,178,1.1396143436431885,0.022283034399151802,8.691560745239258,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,214,38,215,39,593,25,2296,35,ime,:,with,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,138,138,178,1.1043651103973389,0.024618856608867645,7.623580455780029,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,215,38,216,39,2296,25,672,35,with,:,the,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,139,139,178,-3.056123733520508,-0.07641813904047012,6.7965521812438965,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,216,38,217,39,672,25,10616,35,the,:,Cor,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,140,140,178,2.2557272911071777,0.04092671349644661,9.366857528686523,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,217,38,218,39,10616,25,79,35,Cor,:,p,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,141,141,178,0.954637348651886,0.021483957767486572,7.55158805847168,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,218,38,219,39,79,25,35241,35,p,:,sof,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,142,142,178,-0.06607870757579803,-0.0012876385590061545,8.72131061553955,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,219,38,220,39,35241,25,33,35,sof,:,B,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,143,143,178,0.702910840511322,0.015323127619922161,7.795913219451904,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,220,38,221,39,33,25,38354,35,B,:,ridges,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,144,144,178,0.10110247135162354,0.0020522517152130604,8.372310638427734,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,221,38,222,39,38354,25,384,35,ridges,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,145,145,178,1.3276851177215576,0.032637421041727066,6.913427352905273,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,222,38,223,39,384,25,55427,35,and,:,Road,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,146,146,178,0.2358511984348297,0.0045777056366205215,8.755972862243652,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,223,38,224,39,55427,25,82,35,Road,:,s,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,147,147,178,3.0835137367248535,0.09913623332977295,5.286005973815918,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,224,38,225,39,82,25,11,35,s,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,148,148,178,5.182221412658691,0.22244246304035187,3.9592456817626953,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,225,38,226,39,11,25,247,35,",",:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,149,149,178,1.0095446109771729,0.02087303064763546,8.219666481018066,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,226,38,227,39,247,25,3988,35,he,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,150,150,178,1.8940849304199219,0.03911871835589409,8.228657722473145,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,227,38,228,39,3988,25,510,35,was,:,able,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,151,151,178,0.6062877178192139,0.014333177357912064,7.188701629638672,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,228,38,229,39,510,25,83,35,able,:,t,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,152,152,178,0.5566259622573853,0.015049350447952747,6.285789966583252,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,229,38,230,39,83,25,729,35,t,:,ound,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,153,153,178,0.47729235887527466,0.009129710495471954,8.884676933288574,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,230,38,231,39,729,25,775,35,ound,:,ert,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,154,154,178,0.42490020394325256,0.008176567032933235,8.831411361694336,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,231,38,232,39,775,25,651,35,ert,:,ake,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,155,155,178,0.789954423904419,0.015998244285583496,8.391582489013672,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,232,38,233,39,651,25,281,35,ake,:,as,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,156,156,178,2.6039156913757324,0.06911326199769974,6.402944087982178,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,233,38,234,39,281,25,7483,35,as,:,eries,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,157,157,178,0.14129666984081268,0.0027921502478420734,8.600175857543945,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,234,38,235,39,7483,25,994,35,eries,:,of,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,158,158,178,2.304287910461426,0.05266954377293587,7.435177803039551,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,235,38,236,39,994,25,36646,35,of,:,study,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,159,159,178,0.7212949991226196,0.015116957016289234,8.108914375305176,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,236,38,237,39,36646,25,83,35,study,:,t,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,160,160,178,0.5566259622573853,0.015049350447952747,6.285789966583252,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,237,38,238,39,83,25,2443,35,t,:,ours,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,161,161,178,1.0833810567855835,0.021993275731801987,8.371542930603027,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,238,38,239,39,2443,25,246,35,ours,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,162,162,178,2.6010289192199707,0.0693875178694725,6.370566368103027,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,239,38,240,39,246,25,81916,35,in,:,Britain,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,163,163,178,-0.5089098811149597,-0.011314745992422104,7.6438164710998535,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,240,38,241,39,81916,25,384,35,Britain,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,164,164,178,1.3276851177215576,0.032637421041727066,6.913427352905273,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,241,38,242,39,384,25,36715,35,and,:,France,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,165,165,178,-0.033380866050720215,-0.0006826980388723314,8.30965805053711,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,242,38,243,39,36715,25,24788,35,France,:,within,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,166,166,178,0.46285369992256165,0.00978670734912157,8.037506103515625,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,243,38,244,39,24788,25,3262,35,within,:,which,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,167,167,178,0.6668236255645752,0.014418956823647022,7.859434604644775,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,244,38,245,39,3262,25,247,35,which,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,168,168,178,1.0095446109771729,0.02087303064763546,8.219666481018066,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,245,38,246,39,247,25,43154,35,he,:,became,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,169,169,178,0.4167512357234955,0.012165320105850697,5.821937084197998,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,246,38,247,39,43154,25,62488,35,became,:,familiar,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,170,170,178,0.7716600894927979,0.01849924772977829,7.089018821716309,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,247,38,248,39,62488,25,1614,35,familiar,:,ized,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,171,171,178,2.734262466430664,0.06566114723682404,7.07694673538208,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,248,38,249,39,1614,25,2296,35,ized,:,with,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,172,172,178,1.1043651103973389,0.024618856608867645,7.623580455780029,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,249,38,250,39,2296,25,8102,35,with,:,their,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,173,173,178,-0.3945784866809845,-0.008791938424110413,7.627161502838135,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,250,38,251,39,8102,25,1837,35,their,:,new,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,174,174,178,-1.3700616359710693,-0.027284668758511543,8.533665657043457,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,251,38,252,39,1837,25,6472,35,new,:,pers,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,175,175,178,2.1126480102539062,0.04228976368904114,8.489968299865723,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,252,38,253,39,6472,25,83429,35,pers,:,pectives,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,176,176,178,1.5547267198562622,0.042729396373033524,6.1836018562316895,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,253,38,254,39,83429,25,384,35,pectives,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
0,177,177,178,1.3276851177215576,0.032637421041727066,6.913427352905273,5.884178161621094,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,254,38,255,39,384,25,64059,35,and,:,industrial,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
4,0,0,178,97.52406311035156,0.5814975500106812,14.187911987304688,11.820760726928711,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,77,38,78,39,25,25,33083,35,:,:,Lu,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
4,1,1,178,43.101280212402344,0.21280963718891144,17.133790969848633,11.820760726928711,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,78,38,79,39,33083,25,23226,35,Lu,:,igi,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
4,2,2,178,36.969730377197266,0.16484884917736053,18.972078323364258,11.820760726928711,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,79,38,80,39,23226,25,35487,35,igi,:,Gi,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
4,3,3,178,50.774776458740234,0.24029354751110077,17.875593185424805,11.820760726928711,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,80,38,81,39,35487,25,332,35,Gi,:,ur,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
4,4,4,178,13.954107284545898,0.05988784506917,19.711421966552734,11.820760726928711,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,81,38,82,39,332,25,2268,35,ur,:,aw,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
4,5,5,178,16.767433166503906,0.08362945169210434,16.961408615112305,11.820760726928711,raw,0,1,dolly:13835,mmlu:computer_security_34,0,0,82,38,83,39,2268,25,281,35,aw,:,as,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
